14:34:43:072,-99,-9
14:34:43:422,-99,-9
14:34:43:772,-101,-10
14:34:44:123,-101,-14
14:34:44:473,-101,-14
14:34:44:835,null
14:34:45:173,-101,-11
14:34:45:523,-99,-10
14:34:45:874,-101,-9
14:34:46:224,-100,-10
14:34:46:574,-100,-11
14:34:46:924,-100,-9
14:34:47:274,-100,-12
14:34:47:637,null
14:34:47:975,-101,-8
14:34:48:325,-101,-7
14:34:48:675,-99,-7
14:34:49:037,null
14:34:49:376,-101,-8
14:34:49:726,-99,-9
14:34:50:088,null
14:34:50:426,-99,-9
14:34:50:776,-99,-8
14:34:51:127,-101,-7
14:34:51:477,-99,-8
14:34:51:839,null
14:34:52:177,-101,-8
14:34:52:527,-100,-10
14:34:52:878,-100,-8
14:34:53:228,-99,-8
14:34:53:578,-101,-7
14:34:53:928,-99,-8
14:34:54:278,-101,-9
14:34:54:629,-100,-12
14:34:54:979,-101,-10
14:34:55:329,-101,-12
14:34:55:691,null
14:34:56:029,-101,-10
14:34:56:380,-101,-12
14:34:56:730,-100,-15
14:34:57:092,null
14:34:57:430,-101,-13
14:34:57:780,-101,-12
14:34:58:143,null
14:34:58:493,null
14:34:58:843,null
14:34:59:193,null
14:34:59:544,null
14:34:59:882,-101,-14
14:35:00:232,-100,-13
14:35:00:594,null
14:35:00:932,-101,-11
14:35:01:282,-100,-12
14:35:01:633,-101,-12
14:35:01:983,-101,-11
14:35:02:333,-100,-12
14:35:02:683,-101,-11
14:35:03:033,-100,-12
14:35:03:384,-101,-12
14:35:03:734,-101,-13
14:35:04:084,-101,-13
14:35:04:434,-101,-13
14:35:04:797,null
14:35:05:135,-100,-12
14:35:05:497,null
14:35:05:847,null
14:35:06:197,null
14:35:06:535,-100,-14
14:35:06:886,-100,-14
14:35:07:236,-100,-15
14:35:07:586,-100,-16
14:35:07:948,null
14:35:08:299,null
14:35:08:637,-100,-16
14:35:08:999,null
14:35:09:337,-100,-17
14:35:09:699,null
14:35:10:038,-101,-14
14:35:10:388,-101,-14
14:35:10:750,null
14:35:11:100,null
14:35:11:450,null
14:35:11:801,null
14:35:12:139,-100,-13
14:35:12:489,-101,-11
14:35:12:839,-100,-13
14:35:13:189,-101,-9
14:35:13:540,-100,-11
14:35:13:890,-100,-13
14:35:14:240,-100,-14
14:35:14:590,-101,-13
14:35:14:940,-100,-11
14:35:15:291,-101,-9
14:35:15:641,-100,-10
14:35:15:990,-100,-13
14:35:16:341,-101,-14
14:35:16:691,-101,-13
14:35:17:041,-101,-13
14:35:17:404,null
14:35:17:742,-101,-12
14:35:18:092,-101,-13
14:35:18:442,-100,-14
14:35:18:793,-100,-15
14:35:19:143,-101,-13
14:35:19:505,null
14:35:19:854,null
14:35:20:193,-101,-14
14:35:20:544,-100,-14
14:35:20:893,-101,-14
14:35:21:256,null
14:35:21:594,-102,-15
14:35:21:955,null
14:35:22:295,-100,-15
14:35:22:645,-101,-14
14:35:22:995,-100,-15
14:35:23:345,-101,-13
14:35:23:706,null
14:35:24:058,null
14:35:24:408,null
14:35:24:758,null
14:35:25:096,-100,-17
14:35:25:457,null
14:35:25:809,null
14:35:26:158,null
14:35:26:509,null
14:35:26:858,null
14:35:27:196,-101,-13
14:35:27:548,-101,-13
14:35:27:898,-101,-13
14:35:28:260,null
14:35:28:598,-101,-14
14:35:28:948,-100,-17
14:35:29:299,-100,-15
14:35:29:660,null
14:35:29:998,-101,-16
14:35:30:360,null
14:35:30:698,-100,-11
14:35:31:050,-100,-10
14:35:31:399,-100,-10
14:35:31:749,-100,-10
14:35:32:112,null
14:35:32:450,-100,-11
14:35:32:800,-100,-11
14:35:33:150,-100,-13
14:35:33:501,-101,-13
14:35:33:851,-101,-12
14:35:34:200,-100,-15
14:35:34:552,-101,-12
14:35:34:902,-100,-16
14:35:35:251,-100,-14
14:35:35:601,-100,-15
14:35:35:952,-101,-16
14:35:36:314,null
14:35:36:664,null
14:35:37:003,-101,-12
14:35:37:352,-100,-15
14:35:37:716,null
14:35:38:065,null
14:35:38:415,null
14:35:38:754,-101,-12
14:35:39:103,-100,-14
14:35:39:466,null
14:35:39:805,-100,-17
14:35:40:166,null
14:35:40:504,-102,-15
14:35:40:867,null
14:35:41:217,null
14:35:41:568,null
14:35:41:918,null
14:35:42:268,null
14:35:42:605,-100,-16
14:35:42:955,-102,-16
14:35:43:319,null
14:35:43:668,null
14:35:44:018,null
14:35:44:368,null
14:35:44:719,null
14:35:45:069,null
14:35:45:419,null
14:35:45:770,null
14:35:46:120,null
14:35:46:470,null
14:35:46:821,null
14:35:47:170,null
14:35:47:520,null
14:35:47:870,null
14:35:48:221,null
14:35:48:572,null
14:35:48:921,null
14:35:49:271,null
14:35:49:622,null
14:35:49:959,null
14:35:50:311,-100,-17
14:35:50:672,null
14:35:51:022,null
14:35:51:372,null
14:35:51:723,null
14:35:52:073,null
14:35:52:423,null
14:35:52:773,null
14:35:53:123,null
14:35:53:474,null
14:35:53:824,null
14:35:54:174,null
14:35:54:524,null
14:35:54:874,null
14:35:55:225,null
14:35:55:575,null
14:35:55:925,null
14:35:56:275,null
14:35:56:625,null
14:35:56:976,null
14:35:57:326,null
14:35:57:676,null
14:35:58:026,null
14:35:58:376,null
14:35:58:727,null
14:35:59:077,null
14:35:59:427,null
14:35:59:777,null
14:36:00:127,null
14:36:00:478,null
14:36:00:828,null
14:36:01:178,null
14:36:01:528,null
14:36:01:878,null
14:36:02:229,null
14:36:02:579,null
14:36:02:929,null
14:36:03:279,null
14:36:03:629,null
14:36:03:980,null
14:36:04:330,null
14:36:04:680,null
14:36:05:030,null
14:36:05:380,null
14:36:05:731,null
14:36:06:081,null
14:36:06:431,null
14:36:06:781,null
14:36:07:132,null
14:36:07:482,null
14:36:07:832,null
14:36:08:182,null
14:36:08:532,null
14:36:08:883,null
14:36:09:233,null
14:36:09:583,null
14:36:09:933,null
14:36:10:283,null
14:36:10:634,null
14:36:10:984,null
14:36:11:334,null
14:36:11:684,null
14:36:12:034,null
14:36:12:385,null
14:36:12:735,null
14:36:13:085,null
14:36:13:435,null
14:36:13:785,null
14:36:14:136,null
14:36:14:486,null
14:36:14:836,null
14:36:15:186,null
14:36:15:536,null
14:36:15:887,null
14:36:16:237,null
14:36:16:587,null
14:36:16:937,null
14:36:17:287,null
14:36:17:638,null
14:36:17:988,null
14:36:18:338,null
14:36:18:688,null
14:36:19:038,null
14:36:19:389,null
14:36:19:739,null
14:36:20:089,null
14:36:20:439,null
14:36:20:777,-101,-14
14:36:21:128,-101,-11
14:36:21:478,-100,-15
14:36:21:828,-101,-15
14:36:22:190,null
14:36:22:540,null
14:36:22:891,null
14:36:23:241,null
14:36:23:591,null
14:36:23:941,null
14:36:24:291,null
14:36:24:642,null
14:36:24:992,null
14:36:25:342,null
14:36:25:692,null
14:36:26:042,null
14:36:26:393,null
14:36:26:743,null
14:36:27:093,null
14:36:27:443,null
14:36:27:793,null
14:36:28:144,null
14:36:28:494,null
14:36:28:844,null
14:36:29:194,null
14:36:29:537,-101,-14
14:36:29:902,-101,-16
14:36:30:245,null
14:36:30:583,-101,-14
14:36:30:945,null
14:36:31:283,null
14:36:31:646,null
14:36:31:996,null
14:36:32:346,null
14:36:32:696,null
14:36:33:046,null
14:36:33:397,null
14:36:33:747,null
14:36:34:097,null
14:36:34:447,null
14:36:34:797,null
14:36:35:148,null
14:36:35:498,null
14:36:35:848,null
14:36:36:198,null
14:36:36:548,null
14:36:36:899,null
14:36:37:249,null
14:36:37:599,null
14:36:37:949,null
14:36:38:299,null
14:36:38:650,null
14:36:39:000,null
14:36:39:358,-101,-13
14:36:39:700,null
14:36:40:038,-101,-13
14:36:40:401,null
14:36:40:751,null
14:36:41:089,-100,-16
14:36:41:451,null
14:36:41:802,null
14:36:42:152,null
14:36:42:502,null
14:36:42:852,null
14:36:43:202,null
14:36:43:552,null
14:36:43:903,null
14:36:44:253,null
14:36:44:603,null
14:36:44:953,null
14:36:45:304,null
14:36:45:654,null
14:36:46:004,null
14:36:46:354,null
14:36:46:703,null
14:36:47:055,null
14:36:47:405,null
14:36:47:754,null
14:36:48:105,null
14:36:48:455,null
14:36:48:798,-100,-16
14:36:49:156,null
14:36:49:506,null
14:36:49:856,null
14:36:50:206,null
14:36:50:556,null
14:36:50:906,null
14:36:51:257,null
14:36:51:607,null
14:36:51:957,null
14:36:52:308,null
14:36:52:658,null
14:36:53:008,null
14:36:53:357,null
14:36:53:708,null
14:36:54:058,null
14:36:54:409,null
14:36:54:759,null
14:36:55:109,null
14:36:55:459,null
14:36:55:810,null
14:36:56:160,null
14:36:56:509,null
14:36:56:860,null
14:36:57:210,null
14:36:57:561,null
14:36:57:911,null
14:36:58:261,null
14:36:58:611,null
14:36:58:961,null
14:36:59:311,null
14:36:59:662,null
14:37:00:012,null
14:37:00:361,null
14:37:00:712,null
14:37:01:062,null
14:37:01:412,null
14:37:01:763,null
14:37:02:113,null
14:37:02:463,null
14:37:02:814,null
14:37:03:163,null
14:37:03:514,null
14:37:03:863,null
14:37:04:214,null
14:37:04:565,null
14:37:04:915,null
14:37:05:264,null
14:37:05:614,null
14:37:05:965,null
14:37:06:316,null
14:37:06:665,null
14:37:07:015,null
14:37:07:365,null
14:37:07:716,null
14:37:08:066,null
14:37:08:416,null
14:37:08:767,null
14:37:09:117,null
14:37:09:466,null
14:37:09:817,null
14:37:10:168,null
14:37:10:518,null
14:37:10:867,null
14:37:11:218,null
14:37:11:568,null
14:37:11:919,null
14:37:12:268,null
14:37:12:618,null
14:37:12:970,null
14:37:13:320,null
14:37:13:669,null
14:37:14:019,null
14:37:14:369,null
14:37:14:720,null
14:37:15:071,null
14:37:15:420,null
14:37:15:770,null
14:37:16:120,null
14:37:16:472,null
14:37:16:822,null
14:37:17:171,null
14:37:17:521,null
14:37:17:871,null
14:37:18:222,null
14:37:18:572,null
14:37:18:923,null
14:37:19:272,null
14:37:19:622,null
14:37:19:973,null
14:37:20:323,null
14:37:20:673,null
14:37:21:023,null
14:37:21:373,null
14:37:21:725,null
14:37:22:074,null
14:37:22:424,null
14:37:22:774,null
14:37:23:124,null
14:37:23:475,null
14:37:23:825,null
14:37:24:175,null
14:37:24:525,null
14:37:24:875,null
14:37:25:226,null
14:37:25:576,null
14:37:25:926,null
14:37:26:276,null
14:37:26:626,null
14:37:26:977,null
14:37:27:327,null
14:37:27:677,null
14:37:28:027,null
14:37:28:377,null
14:37:28:728,null
14:37:29:078,null
14:37:29:428,null
14:37:29:778,null
14:37:30:128,null
14:37:30:479,null
14:37:30:829,null
14:37:31:179,null
14:37:31:529,null
14:37:31:879,null
14:37:32:230,null
14:37:32:580,null
14:37:32:930,null
14:37:33:280,null
14:37:33:630,null
14:37:33:981,null
14:37:34:331,null
14:37:34:681,null
14:37:35:031,null
14:37:35:381,null
14:37:35:732,null
14:37:36:082,null
14:37:36:432,null
14:37:36:782,null
14:37:37:132,null
14:37:37:483,null
14:37:37:833,null
14:37:38:183,null
14:37:38:533,null
14:37:38:883,null
14:37:39:234,null
14:37:39:584,null
14:37:39:934,null
14:37:40:284,null
14:37:40:634,null
14:37:40:985,null
14:37:41:335,null
14:37:41:685,null
14:37:42:035,null
14:37:42:385,null
14:37:42:736,null
14:37:43:086,null
14:37:43:436,null
14:37:43:786,null
14:37:44:136,null
14:37:44:487,null
14:37:44:837,null
14:37:45:187,null
14:37:45:537,null
14:37:45:888,null
14:37:46:238,null
14:37:46:588,null
14:37:46:938,null
14:37:47:288,null
14:37:47:639,null
14:37:47:989,null
14:37:48:339,null
14:37:48:689,null
14:37:49:039,null
14:37:49:390,null
14:37:49:740,null
14:37:50:090,null
14:37:50:440,null
14:37:50:790,null
14:37:51:141,null
14:37:51:491,null
14:37:51:841,null
14:37:52:191,null
14:37:52:541,null
14:37:52:892,null
14:37:53:242,null
14:37:53:592,null
14:37:53:942,null
14:37:54:292,null
14:37:54:643,null
14:37:54:993,null
14:37:55:343,null
14:37:55:693,null
14:37:56:043,null
14:37:56:394,null
14:37:56:744,null
14:37:57:094,null
14:37:57:444,null
14:37:57:794,null
14:37:58:145,null
14:37:58:495,null
14:37:58:845,null
14:37:59:195,null
14:37:59:545,null
14:37:59:896,null
14:38:00:246,null
14:38:00:596,null
14:38:00:946,null
14:38:01:296,null
14:38:01:647,null
14:38:01:997,null
14:38:02:347,null
14:38:02:697,null
14:38:03:047,null
14:38:03:398,null
14:38:03:748,null
14:38:04:098,null
14:38:04:448,null
14:38:04:798,null
14:38:05:149,null
14:38:05:499,null
14:38:05:849,null
14:38:06:199,null
14:38:06:549,null
14:38:06:900,null
14:38:07:250,null
14:38:07:600,null
14:38:07:950,null
14:38:08:288,-101,-13
14:38:08:638,null
14:38:09:001,null
14:38:09:351,null
14:38:09:689,-100,-17
14:38:10:039,-100,-15
14:38:10:402,null
14:38:10:740,-101,-14
14:38:11:090,-101,-15
14:38:11:440,-101,-14
14:38:11:802,null
14:38:12:141,-101,-13
14:38:12:491,-101,-12
14:38:12:841,-100,-13
14:38:13:191,-101,-12
14:38:13:553,null
14:38:13:904,null
14:38:14:242,null
14:38:14:604,null
14:38:14:954,null
14:38:15:304,null
14:38:15:654,null
14:38:16:005,null
14:38:16:355,null
14:38:16:705,null
14:38:17:043,-100,-17
14:38:17:406,null
14:38:17:756,null
14:38:18:094,-100,-15
14:38:18:444,-101,-14
14:38:18:794,-101,-15
14:38:19:157,null
14:38:19:495,-101,-12
14:38:19:845,-101,-14
14:38:20:206,null
14:38:20:558,null
14:38:20:908,null
14:38:21:246,null
14:38:21:596,-100,-15
